X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Defect_Type,Steel_Type
1327,1332,1553913,1553931,130,16,19,15035,111,126,1352,40,0.0353,0.3647,0.3333,0.0044,0.375,0.9474,1.0,2.1139,0.7782,1.2553,0.6667,-0.0862,0.215,Bumps,A400
41,197,1512277,1512467,12477,626,374,1442027,37,141,1402,40,0.0585,0.5647,0.9102,0.1113,0.2504,0.4465,1.0,4.0831,2.1931,2.2175,0.0898,-0.0927,1.0,K_Scatch,A400
808,816,1322072,1322076,12,4,4,1543,110,140,1358,50,0.8073,0.2867,1.0,0.003,1.0,1.0,0.5,1.0792,0.6021,0.6021,0.0,-0.0031,0.1292,Stains,A400
1039,1048,6042280,6042292,66,16,11,7683,84,134,1686,80,0.4632,0.2045,1.0,0.0071,0.75,1.0,0.5,1.8195,1.0792,1.0414,0.0,-0.1652,0.2583,Bumps,A300
649,661,1398904,1398914,69,17,11,6260,90,119,1690,70,0.7694,0.4,0.625,0.0094,0.9412,0.9091,0.0,1.8389,1.2041,1.0,-0.375,-0.1886,0.2792,Bumps,A300
607,611,438867,438919,169,11,15,17101,71,124,1373,40,0.8012,0.2091,0.6667,0.0073,0.9091,1.0,1.0,2.2279,1.0,1.1761,0.3333,-0.1921,0.266,K_Scatch,A400
581,590,764107,764213,49,8,10,6091,102,133,1654,100,0.8542,0.275,0.8,0.0052,0.875,1.0,0.0,1.6902,0.8451,1.0,-0.2,-0.1288,0.1773,Bumps,A300
39,192,1902883,1903031,11211,621,374,1293558,27,141,1400,40,0.0557,0.512,0.9558,0.1093,0.2464,0.4236,1.0,4.0496,2.1847,2.2014,0.0442,-0.0986,1.0,K_Scatch,A400
1142,1147,172567,172592,111,14,11,12193,77,124,1352,40,0.4144,0.2727,0.9091,0.0081,0.7857,1.0,1.0,2.0453,1.0414,1.0414,0.0909,-0.1903,0.2173,Bumps,A400
382,392,603596,603608,102,16,14,12193,100,132,1364,80,0.5691,0.2619,0.6429,0.0066,0.5625,1.0,1.0,2.0086,0.9542,1.1461,0.3571,-0.1054,0.2359,Bumps,A300
39,205,19000,19123,11875,757,441,1367596,42,140,1400,40,0.0557,0.5908,0.9535,0.117,0.2834,0.3866,1.0,4.0724,2.2148,2.2355,0.0465,-0.0943,1.0,K_Scatch,A400
1039,1054,603596,603608,137,16,14,14536,75,126,1360,40,0.4632,0.25,0.8571,0.0088,0.75,1.0,1.0,2.1367,1.0792,1.1461,0.1429,-0.1809,0.2901,Bumps,A400
1058,1084,3996148,3996170,251,39,22,28061,84,117,1690,60,0.4106,0.6806,0.8,0.0142,0.6154,0.7273,0.0,2.3997,1.3802,1.2041,-0.2,-0.2409,0.8183,Bumps,A300
996,1002,1619061,1619077,119,13,21,14193,102,133,1350,40,0.5886,0.2778,0.45,0.0066,0.3636,1.0,1.0,2.0756,0.9542,1.301,0.55,-0.0736,0.3068,Bumps,A400
1176,1185,1204128,1204136,57,16,18,5744,82,118,1366,200,0.2482,0.2917,0.2273,0.0066,0.5625,1.0,1.0,1.7559,0.9542,1.2553,0.7727,-0.2476,0.2482,Bumps,A400
452,461,149538,149552,784,83,92,83716,76,143,1362,80,0.6613,0.4788,0.5133,0.014,0.4524,0.9891,1.0,2.8976,1.2787,1.8751,0.4867,-0.0734,0.9999,Bumps,A400
816,825,2824729,2824741,102,12,12,11471,104,127,1362,40,0.9952,0.2121,0.9167,0.0066,0.75,1.0,1.0,2.0086,0.9542,1.0792,0.0833,-0.0972,0.2432,Pastry,A400
1033,1041,2765714,2765730,35,9,8,4108,99,132,1356,70,0.6166,0.4,0.5333,0.0052,0.7778,1.0,1.0,1.5441,0.8451,0.9031,0.4667,-0.1149,0.14,Bumps,A300
1227,1232,1930709,1930720,42,9,7,5558,97,132,1358,50,0.1909,0.2571,1.0,0.0052,0.7778,1.0,0.5,1.6233,0.8451,0.8451,0.0,-0.1159,0.156,Stains,A400
1181,1209,1413654,1413720,57,37,11,6593,104,134,1360,80,0.2298,0.4493,0.5714,0.0236,0.8649,0.5882,0.0,1.7559,1.5051,0.8451,-0.4286,-0.079,0.2195,Bumps,A300
1005,1015,1519629,1519634,12,12,12,15147,74,118,1360,50,0.4838,0.24,0.8889,0.0066,0.6667,0.9167,1.0,1.0792,0.9542,1.0414,0.1111,-0.25,0.1753,Stains,A400
949,960,4022585,4022595,99,11,8,10612,112,135,1690,60,0.8645,0.2525,0.6429,0.0041,0.8182,1.0,0.0,1.9956,0.8451,0.7782,-0.3571,-0.0366,0.2359,Bumps,A300
37,519,2839568,2839625,5731,492,380,618954,42,140,1362,40,0.0502,0.4934,0.3851,0.0308,0.3844,0.6667,0.0,3.7582,1.6128,1.6812,-0.6149,-0.1575,1.0,K_Scatch,A400
1068,1085,4680348,4680372,105,41,29,13657,110,134,1362,40,0.4182,0.6234,0.8333,0.0176,0.5122,0.5882,0.0,2.0212,1.3802,1.301,-0.1667,-0.0862,0.7147,Bumps,A400
1073,1094,476876,476887,712,172,102,7479,104,133,1358,70,0.6613,0.5706,0.0714,0.0501,0.7472,0.4167,1.0,2.8507,1.9395,1.9085,0.9286,-0.0641,1.0,Z_Scratch,A300
15,24,1636571,1636729,205,21,20,21545,92,124,1354,50,0.0354,0.3222,0.35,0.011,0.6429,1.0,1.0,2.3201,1.1761,1.301,0.65,-0.13,0.463,Bumps,A400
614,622,241064,2410794,42,8,10,5608,92,151,1690,60,0.9003,0.4286,0.8,0.0044,0.875,1.0,1.0,1.6233,0.7782,1.0,0.2,-0.0229,0.1773,Bumps,A300
39,218,2410802,2410860,6280,280,166,654684,40,124,1358,40,0.0575,0.4557,0.3486,0.1289,0.6383,0.4388,0.0,3.798,2.243,1.7924,-0.6514,-0.1861,1.0,K_Scatch,A400
1327,1332,5851552,5851560,794,37,62,86424,113,141,1360,40,0.0972,0.4072,0.1539,0.0074,0.3462,0.9459,1.0,2.8921,1.0,1.7924,0.8461,-0.0197,0.9992,Bumps,A400
9,14,185575,186088,201,16,21,24672,82,132,1692,90,0.1213,0.4286,0.5556,0.0053,0.625,1.0,1.0,2.3054,0.9542,1.3222,0.4444,-0.1229,0.417,Bumps,A400
1283,1290,2039121,2039135,78,10,11,8757,86,116,1688,90,0.6333,0.2597,0.7273,0.0053,0.9,1.0,1.0,1.8976,0.9542,1.0414,0.2727,-0.2081,0.1934,Bumps,A400
39,195,677184,677200,5877,211,128,612067,47,124,1356,40,0.0575,0.3884,0.4,0.1114,0.7707,0.5313,0.0,3.7692,2.1931,1.7924,-0.6,-0.1888,1.0,K_Scatch,A400
979,989,2128884,2128907,72,16,11,6942,84,132,1656,100,0.8442,0.3455,0.9091,0.0072,0.625,1.0,1.0,1.8573,1.0,1.0414,0.0909,-0.2069,0.2173,Bumps,A300
1027,1073,779144,779308,571,57,27,53525,101,133,1372,40,0.5308,0.3987,0.9063,0.0213,0.3818,0.913,1.0,2.7566,1.4624,1.3222,0.0938,-0.1049,0.9848,Bumps,A400
9,18,1748216,1748249,74,12,11,6884,88,109,1687,70,0.0131,0.2525,0.8182,0.0055,0.75,1.0,1.0,1.8692,0.9542,1.0414,0.1818,-0.2442,0.2051,Z_Scratch,A300
39,197,1221277,1221508,10821,755,444,1245114,25,143,1400,40,0.0557,0.5488,0.9551,0.1129,0.2389,0.3744,1.0,4.0343,2.1987,2.2304,0.0449,-0.081,1.0,K_Scatch,A400
41,215,592614,592819,20726,788,534,2332320,25,143,1400,40,0.0586,0.8429,0.991,0.4957,0.8807,0.3371,0.0,4.3165,2.8414,2.2553,-0.003,-0.0577,1.0,K_Scatch,A400
1582,1593,1612840,1612870,294,47,45,23122,64,109,1688,70,0.075,0.4382,0.3462,0.0065,0.234,1.0,1.0,2.4683,1.0414,1.6128,0.6539,-0.343,0.8894,Pastry,A300
1009,1020,492514,492654,1248,43,41,121633,111,140,1354,70,0.6421,0.6246,0.2069,0.0125,0.3088,1.0,1.0,3.0803,1.2305,1.5682,0.7931,-0.0995,0.9975,Z_Scratch,A300
41,212,1439661,1439674,6175,296,138,645839,41,124,1358,40,0.0604,0.4121,0.3886,0.1274,0.5936,0.4897,0.0,3.7903,2.238,1.8261,-0.6114,-0.1849,1.0,K_Scatch,A400
1536,1548,506976,507152,365,12,62,363821,48,134,1687,150,0.0071,0.2308,0.1167,0.0065,1.0,1.0,1.0,2.5623,1.0414,1.7924,0.8833,-0.2906,0.9457,Pastry,A400
17,26,2629644,2629668,88,13,14,10694,86,124,1687,70,0.025,0.254,0.6923,0.0053,0.6923,1.0,1.0,1.9445,0.9542,1.1461,0.3077,-0.2159,0.2253,Pastry,A300
1002,1027,177076,177087,204,24,28,18720,79,110,1692,80,0.7618,0.382,0.6087,0.0104,0.5,1.0,1.0,2.3096,1.1461,1.3617,0.3913,-0.2651,0.5329,Bumps,A300
550,558,1398598,1398603,190,17,17,18656,90,133,1362,80,0.7694,0.2778,0.8889,0.011,0.8824,0.8824,0.0,2.2787,1.1761,1.2553,-0.1111,-0.1809,0.4763,Bumps,A300
604,608,5492080,5492091,101,13,11,11748,102,134,1692,60,0.9808,0.3056,0.7188,0.0083,0.9231,1.0,0.0,2.0043,1.1461,1.0414,-0.2813,-0.0292,0.3678,Bumps,A300
43,195,210633,210681,5970,205,137,618937,43,126,1358,40,0.0633,0.5526,0.3846,0.115,0.7514,0.4872,0.0,3.776,2.1931,1.7924,-0.6154,-0.19,1.0,K_Scatch,A400
893,906,914648,914661,12,7,5,14087,113,151,1358,50,0.9401,0.4,0.8,0.0037,0.7143,1.0,0.0,1.0792,0.699,0.6021,-0.2,0.0289,0.1322,Stains,A400
104,116,2368336,2368345,67,14,12,7659,102,127,1356,70,0.1536,0.5071,0.8333,0.0074,0.7143,1.0,1.0,1.8261,1.0,1.0792,0.1667,-0.1106,0.2288,Z_Scratch,A300
1087,1119,830518,830524,1148,61,123,12587,61,141,1668,40,0.6567,0.5758,0.3853,0.0192,0.5,0.5402,1.0,3.0682,1.415,2.0899,0.6148,-0.1112,0.9999,Dirtiness,A400
1219,1231,173199,173219,949,57,76,101435,48,126,1362,40,0.0604,0.3987,0.2105,0.011,0.3105,0.9861,1.0,2.9773,1.1761,1.8389,0.7895,-0.2496,0.9998,Bumps,A400
760,772,718425,718521,57,15,12,6459,114,140,1668,40,0.8588,0.375,0.5833,0.0041,0.4,1.0,1.0,1.7559,0.8451,1.0792,0.4167,-0.0099,0.1892,Pastry,A400
43,193,1398169,1398179,10904,588,348,1270726,35,141,1402,40,0.0613,0.438,0.9632,0.1091,0.2164,0.4236,1.0,4.0686,2.1847,2.1644,0.0368,-0.1031,1.0,K_Scatch,A400
41,214,2399992,2399992,6137,274,141,679238,43,124,1358,40,0.0604,0.4293,0.3886,0.1289,0.6295,0.5655,0.0,3.8237,2.243,1.8129,-0.6114,-0.1902,1.0,K_Scatch,A400
39,212,1505915,1505982,6494,319,173,651641,38,124,1356,40,0.0575,0.5054,0.3815,0.1261,0.5429,0.4685,0.0,3.8125,2.233,1.8261,-0.6185,-0.1923,1.0,K_Scatch,A400
975,983,1259448,1259470,16,8,4,2076,112,132,1356,50,0.8664,0.3556,0.5,0.0059,1.0,1.0,0.0,1.2041,0.9031,0.6021,-0.5,-0.0774,0.1483,Stains,A400
1043,1061,3581245,3581267,108,22,23,12886,95,125,1362,80,0.442,0.3864,0.5454,0.0089,0.5454,0.9565,1.0,2.0334,1.0792,1.3424,0.4545,-0.1522,0.4366,Bumps,A300
1325,1339,1038876,1038891,788,91,93,85268,93,119,1387,40,0.0369,0.5373,0.0759,0.0072,0.2093,0.9394,1.0,2.8943,1.0,1.9685,0.9241,-0.1453,0.9998,Dirtiness,A300
46,178,340471,340499,4115,179,106,426267,79,127,1360,40,0.0877,0.5701,0.4118,0.0971,0.7374,0.5698,0.0,3.6152,2.1206,1.6902,-0.5882,-0.1871,1.0,K_Scatch,A400
980,992,3711661,3711800,169,11,19,22124,109,132,1227,40,0.5567,0.2325,0.7778,0.0074,0.7273,1.0,1.0,2.2279,1.0,1.2787,0.2222,-0.0972,0.3241,K_Scatch,A400
619,659,1672082,1672228,6279,239,133,640970,41,135,1356,40,0.0575,0.5054,0.4343,0.1105,0.2113,0.5484,0.0,3.7913,2.1761,1.8633,-0.5657,-0.1904,1.0,K_Scatch,A300
1196,1201,1223690,1223696,49,8,7,6999,107,141,1690,60,0.1495,0.3214,0.875,0.0041,1.0,1.0,0.0,1.6902,0.8451,0.8451,-0.125,-0.0414,0.1622,Bumps,A400
1641,1664,664879,664883,659,44,39,63000,73,108,1694,80,0.0,0.5,0.7727,0.0169,0.5349,0.7143,0.0,2.8,1.3617,1.5315,-0.2273,-0.2663,0.997,Bumps,A300
773,804,12438460,12438491,571,26,26,58587,84,124,1362,40,0.8651,0.3472,0.9565,0.0161,0.8461,1.0,1.0,2.7566,1.3424,1.3979,0.0435,-0.2313,0.7955,Bumps,A400
41,216,1835338,1835349,6277,283,151,674326,41,125,1358,40,0.0604,0.4548,0.4035,0.1303,0.6354,0.4748,0.0,3.7906,2.248,1.8325,-0.5965,-0.1855,1.0,K_Scatch,A400
41,220,1512277,151265,17825,763,456,2155523,24,143,1402,40,0.0585,0.5347,0.8364,0.1257,0.2266,0.387,1.0,4.251,2.2529,2.29,0.1636,-0.1708,1.0,K_Scatch,A400
976,985,612662,612672,51,10,10,8857,148,182,1387,40,0.6304,0.2556,0.9,0.0066,0.7,1.0,1.0,1.7076,0.9542,1.0,0.1,0.3307,0.1954,K_Scatch,A400
39,192,1248097,1248687,5846,235,119,627913,37,132,1356,40,0.0574,0.3373,0.3931,0.1105,0.7178,0.5989,0.0,3.7602,2.179,1.7559,-0.6069,-0.19,1.0,K_Scatch,A400
39,1344,1647143,1647194,3234,616,352,353617,96,141,1402,40,0.0556,0.5347,0.9643,0.0994,0.2394,0.4124,1.0,3.5181,2.1644,2.2279,0.0357,-0.1033,1.0,K_Scatch,A400
1098,1114,2195695,2195707,56,10,10,6761,106,127,1358,70,0.4721,0.25,0.8,0.0041,0.8,1.0,1.0,1.7482,0.8451,1.0,0.2,-0.0917,0.1852,Pastry,A300
1059,1080,1317364,1317395,170,37,23,19738,96,132,1364,80,0.4126,0.2988,0.9565,0.0147,0.5405,0.9565,1.0,2.2304,1.301,1.3424,0.0435,-0.1261,0.7955,Bumps,A300
1550,1562,2519955,2519966,71,14,16,7279,86,109,1373,40,0.1103,0.3667,0.375,0.008,0.5714,1.0,1.0,1.8513,1.1139,1.2041,0.625,-0.2319,0.2792,Bumps,A400
1077,1090,726664,726679,209,36,33,26766,108,132,1364,80,0.4047,0.6804,0.5652,0.0095,0.3539,0.7647,1.0,2.3243,1.1139,1.3617,0.4348,-0.0852,0.6015,Bumps,A300
1245,1262,595201,595245,285,47,35,32335,107,127,1360,40,0.1418,0.4667,0.4286,0.0309,0.5317,0.6,0.0,2.4564,1.6233,1.5441,-0.5714,-0.1139,0.8153,Bumps,A400
543,549,1029360,1029403,6,6,2,718,107,124,1360,50,0.7603,0.3333,0.75,0.0044,1.0,1.0,0.0,0.7782,0.7782,0.301,-0.25,-0.0938,0.1262,Stains,A400
48,81,1725137,1725163,349,56,44,30422,84,117,1356,70,0.0765,0.5718,0.7857,0.0206,0.5536,0.7568,0.0,2.5428,1.4472,1.4472,-0.2143,-0.2465,0.9216,Z_Scratch,A300
39,216,1576890,1576955,6472,243,135,673434,36,119,1356,40,0.0575,0.464,0.3943,0.1291,0.7202,0.5349,0.0,3.811,2.243,1.8389,-0.6057,-0.1933,1.0,K_Scatch,A400
754,770,899231,899307,59,9,9,4304,100,131,1690,60,0.8118,0.2361,0.8889,0.0059,0.8889,1.0,1.0,1.7708,0.9031,0.9542,0.1111,-0.1271,0.1773,Bumps,A300
39,214,2886302,2886367,6182,295,138,635475,42,127,1356,40,0.0575,0.4556,0.3943,0.1291,0.5743,0.471,0.0,3.7913,2.243,1.8129,-0.6057,-0.1969,1.0,K_Scatch,A400
1327,1337,1645544,1645548,215,36,27,23587,95,127,1356,70,0.0383,0.4929,0.625,0.0121,0.3846,0.913,1.0,2.3365,1.301,1.3222,0.375,-0.1148,0.633,Z_Scratch,A300
624,635,2265683,2265692,16,6,4,2046,109,126,1358,50,0.9146,0.4,1.0,0.0037,1.0,1.0,0.5,1.2041,0.699,0.6021,0.0,-0.0773,0.1361,Stains,A400
1578,1590,3658081,3658092,71,13,10,6834,82,118,1652,80,0.1165,0.3636,0.9091,0.0067,0.8461,1.0,0.0,1.8513,1.0414,1.0,-0.0909,-0.2065,0.2173,Bumps,A300
1505,1515,4373281,4373312,231,16,22,23155,86,116,1690,70,0.0591,0.3647,0.7368,0.0088,0.8824,1.0,1.0,2.3636,1.1761,1.3424,0.2632,-0.2268,0.5212,Bumps,A300
1084,1097,1130873,1130901,22,7,7,2384,97,132,1626,100,0.4088,0.2143,0.8,0.0037,0.7143,0.8571,0.0,1.3424,0.699,0.8451,-0.2,-0.1685,0.1449,Bumps,A300
919,931,3283148,3283163,98,15,15,10784,99,127,1692,60,0.6667,0.3083,0.5333,0.0047,0.6667,1.0,1.0,1.9912,0.9031,1.1761,0.4667,-0.1447,0.2288,Bumps,A300
1267,1278,2370769,2370772,287,16,30,34001,100,133,1692,80,0.0618,0.25,0.9333,0.0041,0.375,1.0,1.0,2.4533,0.8451,1.4771,0.0667,-0.1032,0.6268,Bumps,A300
1673,1687,1229623,1229599,116,17,12,9441,61,95,1692,70,0.0024,0.256,0.8571,0.0102,0.8235,1.0,1.0,2.0645,1.1461,1.0792,0.1429,-0.366,0.2901,Bumps,A300
1619,1637,1569522,1569536,226,30,27,21582,43,109,1690,60,0.0362,0.251,0.3333,0.0065,0.5,1.0,1.0,2.3541,1.0414,1.4314,0.6667,-0.3277,0.4025,Bumps,A300
1141,1148,4032320,4032398,119,27,36,13996,93,127,1682,70,0.8331,0.4485,0.2432,0.0036,0.3539,1.0,1.0,2.0756,0.699,1.5563,0.7568,-0.1285,0.4138,Pastry,A400
933,940,270702,270711,53,9,10,5039,79,116,1687,40,0.8842,0.2429,0.9,0.0059,0.8889,1.0,1.0,1.7243,0.9031,1.0,0.1,-0.2572,0.1954,Pastry,A400
1332,1347,4032298,4032320,743,43,59,61753,77,100,1353,300,0.0047,0.4727,0.2432,0.0081,0.2895,0.8372,1.0,2.8722,1.0414,1.6128,0.7568,-0.3108,0.9997,Bumps,A400
10,27,96615,96658,1733,28,27,178588,192,212,1372,40,0.0,0.4647,0.75,0.0185,0.8,0.7273,1.0,3.2388,1.3979,1.415,0.25,0.2905,1.0,K_Scatch,A400
677,686,745366,745380,16,5,4,1967,99,133,1354,50,0.7202,0.4333,0.5333,0.0024,1.0,1.0,1.0,1.2041,0.6021,0.6021,0.4667,-0.1158,0.1322,Stains,A400
721,734,5303273,5303295,333,34,18,35740,95,135,1692,40,0.941,0.4375,0.8333,0.0142,0.8276,0.8333,0.0,2.5224,1.3802,1.1761,-0.1667,-0.1272,0.8705,Bumps,A400
39,212,2364667,2364730,6592,274,141,686124,44,127,1358,40,0.0574,0.4285,0.396,0.1289,0.6387,0.4891,0.0,3.8461,2.243,1.8261,-0.604,-0.1877,1.0,K_Scatch,A400
391,420,929482,929513,139,18,17,12465,61,119,1387,40,0.706,0.2415,0.7647,0.0123,0.9444,1.0,1.0,2.143,1.2305,1.2305,0.2353,-0.2513,0.3678,Bumps,A400
1270,1288,877413,877428,99,30,15,14809,113,140,1690,143,0.8837,0.6567,0.4,0.0169,0.6,0.5333,0.0,1.9956,1.3617,0.9031,-0.6,-0.0019,0.3509,Bumps,A300
39,210,1924923,1924936,6323,310,138,659881,40,141,1356,40,0.0575,0.4654,0.3973,0.1327,0.5978,0.4963,0.0,3.788,2.2529,1.8325,-0.6027,-0.1703,1.0,K_Scatch,A400
1,222,115072,115195,15650,796,513,1732196,23,143,1398,40,0.0,0.5289,0.9945,0.1238,0.2394,0.3801,0.0,4.1945,2.2577,2.2553,-0.0055,-0.0747,1.0,K_Scatch,A400
1040,1078,906500,906534,563,109,106,588758,91,132,1364,80,0.6478,0.6086,0.7093,0.0228,0.4595,0.7068,1.0,2.7505,1.4914,1.7324,0.2907,-0.0924,0.9993,Bumps,A300
2,11,1798152,1798172,60,13,14,6657,84,116,1698,60,0.0024,0.3905,0.5385,0.0041,0.5385,0.9286,1.0,1.7781,0.8451,1.1139,0.4615,-0.2395,0.1965,Z_Scratch,A300
37,213,2184746,2184752,6937,277,151,711671,38,124,1356,40,0.0575,0.4237,0.3974,0.1267,0.654,0.4187,0.0,3.8412,2.2455,1.8451,-0.6026,-0.1957,1.0,K_Scatch,A400
783,794,2032058,2032067,82,10,12,11382,92,126,1687,100,0.8532,0.2361,0.6667,0.0044,0.8,1.0,1.0,1.9138,0.7782,1.0792,0.3333,-0.1429,0.2018,Bumps,A300
1333,1346,171860,171878,368,64,43,39043,97,124,1690,40,0.0107,0.3618,0.2069,0.0065,0.3823,1.0,1.0,2.5659,1.0414,1.6335,0.7931,-0.168,0.9806,Pastry,A400
7,19,2158132,2158152,168,28,15,18671,102,127,1356,70,0.0188,0.5185,1.0,0.0155,0.75,0.8,0.5,2.2253,1.3222,1.2041,0.0,-0.1063,0.5951,Z_Scratch,A300
8,21,2433660,2433721,62,13,13,6146,80,116,1358,70,0.4485,0.2857,0.7059,0.0088,0.6154,1.0,1.0,1.7924,1.0792,1.0792,0.2941,-0.213,0.2583,Bumps,A300
39,197,1359833,1359884,11813,631,374,1361903,30,141,1400,40,0.0557,0.512,0.9341,0.1114,0.2459,0.4639,1.0,4.0724,2.1931,2.2253,0.0659,-0.0971,1.0,K_Scatch,A400
41,212,1359784,1359867,6490,263,137,677554,36,124,1358,40,0.0605,0.4332,0.3757,0.1261,0.6383,0.4891,0.0,3.8122,2.233,1.8692,-0.6243,-0.179,1.0,K_Scatch,A400
39,196,2339627,2339797,5688,239,110,598976,45,143,1358,40,0.0574,0.4516,0.414,0.1156,0.6756,0.5636,0.0,3.755,2.1959,1.7924,-0.586,-0.1797,1.0,K_Scatch,A400
1633,1642,261713,261732,71,13,14,6091,77,110,1692,60,0.0284,0.254,0.6923,0.0053,0.6923,1.0,1.0,1.8513,0.9542,1.1139,0.3077,-0.2785,0.2253,Bumps,A300
39,198,1082292,1082248,6282,200,118,612067,38,124,1358,40,0.0574,0.3972,0.3913,0.1156,0.785,0.5093,0.0,3.7989,2.1959,1.7708,-0.6087,-0.1957,1.0,K_Scatch,A400
1059,1073,133188,133203,364,26,31,38223,90,126,1690,70,0.7305,0.2546,0.8421,0.0065,0.5625,1.0,1.0,2.5611,1.0414,1.4914,0.1579,-0.1562,0.7659,Bumps,A300
1053,1061,5683008,5683014,147,22,20,15643,99,125,1364,175,0.4891,0.4,0.7,0.0059,0.5454,1.0,1.0,2.1673,0.9031,1.301,0.3,-0.1497,0.3359,Bumps,A400
41,222,830512,830692,15896,763,456,1847464,24,143,1400,40,0.0586,0.476,0.9576,0.1293,0.2331,0.3775,0.0,4.2013,2.2577,2.2553,-0.0424,-0.0935,1.0,K_Scatch,A400
41,216,1555596,1555663,6309,299,151,660758,45,126,1358,40,0.0604,0.468,0.3785,0.1303,0.5786,0.4187,0.0,3.8,2.248,1.8261,-0.6215,-0.1818,1.0,K_Scatch,A400
39,216,1445593,1445656,6679,288,156,660291,36,124,1358,40,0.0574,0.4516,0.3785,0.1303,0.6704,0.4295,0.0,3.8237,2.248,1.8261,-0.6215,-0.1935,1.0,K_Scatch,A400
1145,1155,3971234,3971359,270,37,39,35427,110,132,1353,70,0.2385,0.5429,0.4444,0.0066,0.6542,0.931,1.0,2.4314,0.9542,1.4314,0.5556,-0.0891,0.5822,Z_Scratch,A400
431,444,1731318,1731347,54,23,8,6764,77,110,1652,69,0.4164,0.3254,0.7368,0.0141,0.8962,0.5714,0.0,1.7324,1.3617,0.6021,-0.2632,-0.321,0.215,Bumps,A300
41,216,1786253,1786320,6603,247,125,688430,43,124,1356,40,0.0605,0.4485,0.3943,0.1291,0.7883,0.5,0.0,3.8125,2.243,1.8389,-0.6057,-0.1861,1.0,K_Scatch,A400
1058,1069,1146657,1146671,12,5,4,1545,116,135,1360,50,0.2917,0.375,0.5,0.0037,1.0,1.0,0.0,1.0792,0.699,0.6021,-0.5,-0.0332,0.124,Stains,A400
39,195,1647143,1647194,6181,230,124,627913,43,126,1402,40,0.0556,0.5489,0.3886,0.1106,0.7251,0.4033,0.0,3.7989,2.1903,1.8261,-0.6114,-0.1933,1.0,K_Scatch,A400
1314,1333,311416,311420,63,37,7,46442,54,126,1650,69,0.0796,0.2734,0.1556,0.0157,1.0,0.2857,0.0,1.7993,1.415,0.699,-0.8444,-0.3077,0.2007,Bumps,A300
1299,1308,962760,962787,263,28,22,23587,104,125,1358,70,0.0619,0.5238,0.75,0.0133,0.8571,0.8824,1.0,2.42,1.2553,1.301,0.25,-0.0965,0.5296,Bumps,A300
883,922,728281,728304,434,28,35,48231,115,135,1358,40,0.2479,0.3654,0.3056,0.0088,0.5,0.9286,1.0,2.6405,1.0792,1.5315,0.6944,-0.0997,0.9755,Bumps,A400
1146,1162,929571,929600,139,19,17,13025,89,111,1356,40,0.3074,0.5278,0.75,0.0118,0.6842,0.9412,0.0,2.143,1.2041,1.2041,-0.25,-0.2409,0.3241,Z_Scratch,A400
49,81,2339627,2339797,3234,198,207,348957,65,134,1692,80,0.0723,0.4759,0.6667,0.0536,0.4394,0.52,1.0,3.5086,1.8633,1.4314,0.3333,-0.1523,1.0,Bumps,A300
1196,1201,2897122,2897138,265,30,39,29349,95,119,1362,40,0.1213,0.4436,0.3659,0.0095,0.4222,1.0,1.0,2.4116,1.1139,1.5911,0.6342,-0.1884,0.6781,Bumps,A400
39,214,1655236,1655373,6137,265,131,679238,38,124,1356,40,0.0574,0.4644,0.3771,0.1291,0.6604,0.4114,0.0,3.7977,2.243,1.8261,-0.6229,-0.1877,1.0,K_Scatch,A400
41,230,718425,718521,15208,796,539,1751637,22,143,1400,40,0.0586,0.5273,0.9227,0.1309,0.2266,0.3439,0.0,4.1821,2.2624,2.1553,-0.0773,-0.0747,1.0,K_Scatch,A400
567,580,287964,287972,67,12,10,7551,87,126,1362,40,0.6761,0.1556,1.0,0.0073,0.8333,1.0,0.5,1.8261,1.0,1.0,0.0,-0.2038,0.2061,K_Scatch,A400
520,546,745600,745614,3918,210,116,391378,86,124,1356,40,0.7736,0.2988,0.4193,0.0962,0.77,0.5294,0.0,3.5951,2.1173,1.716,-0.5806,-0.246,1.0,K_Scatch,A400
533,541,9756896,9756908,101,17,18,11535,111,133,1624,100,0.8566,0.2448,0.5385,0.0059,0.5231,1.0,1.0,2.0043,0.9031,1.2553,0.4615,-0.0473,0.3285,Dirtiness,A300
39,192,844714,844903,13185,593,370,1585785,31,141,1402,40,0.0557,0.4568,0.8389,0.1077,0.2573,0.4356,1.0,4.1241,2.179,2.2553,0.1611,-0.0956,1.0,K_Scatch,A400
1259,1274,4639384,4639402,82,13,10,8602,91,124,1692,70,0.1239,0.3222,1.0,0.0077,0.8461,1.0,0.5,1.9138,1.1139,1.0,0.0,-0.1785,0.2583,Bumps,A300
4,13,564200,564395,155,38,7,21545,94,127,1354,70,0.0071,0.4772,0.1439,0.0257,1.0,0.5714,0.0,2.1903,1.5185,0.699,-0.8561,-0.1494,0.266,Bumps,A400
